"gsid","Owner","PSAL_Catalog","Type_2D_3D","Processed","Process_date","Site_ID","Local_ID","Age_Period_ID","Weight","Material_ID","PPTP","Archie_ID","Proprietary","Experimental","Notes","Flag","Biface"
3150,"Davis",12086,"3D","not yet scanned",,161,"1040-115",5,12.35000,,,,,0,"Folsom fluted preform",0,1
3151,"Davis",12087,"3D","not yet scanned",,161,"AM224",5,2.44000,,,,,0,"Folsom fluted point",0,1
3152,"Davis",12088,"3D","not yet scanned",,161,"3211-21",5,24.70000,,,,,0,"Folsom fluted preform",0,1
3153,"Davis",12089,"3D","not yet scanned",,161,"F18-10",5,,,,,,0,"Folsom fluted point",0,1
3154,"Davis",12090,"3D","not yet scanned",,41,"1127T13Q8-1",5,94.13000,,,,,0,"Core (?)",0,0
3155,"Davis",12091,"3D","Processed",6/21/2021 7:06:24,41,"1127T13U9-2",5,222.22000,,,,,0,"Core :  ignore inverted warning",0,0
3156,"Davis",12092,"3D","not yet scanned",,41,"1127T13R24fla-1",5,329.87000,,,,,0,,0,1
3157,"Davis",12093,"3D","Processed",6/21/2021 7:07:50,41,"1127T13B11-1",5,125.09000,,,,,0,"Core :  ignore inverted warning",0,0
3158,"Davis",12094,"3D","Processed",6/21/2021 7:09:15,41,"1127T12T19-1",5,14.29000,,,,,0,"Biface",0,1
3159,"Davis",12095,"3D","Processed",6/21/2021 7:10:39,41,"1127T13Q8-18",5,16.60000,,,,,0,"Biface frag",0,1
3160,"Davis",12096,"3D","Processed",6/21/2021 7:12:05,41,"1127T13M10-7",5,12.08000,,,,,0,"Biface",0,1
3161,"Davis",12097,"3D","Processed",6/21/2021 7:13:29,41,"1127T12P15-41",5,4.31000,,,,,0,"Biface",0,1
3162,"Davis",12098,"3D","Processed",6/21/2021 7:14:56,41,"1127T10X41-1",5,32.56000,,,,,0,"Biface",0,1
3163,"Davis",12099,"3D","not yet scanned",,197,"1325T1A1-1033",5,44.12000,,,,,0,,0,1
3164,"Davis",12100,"3D","Processed",6/21/2021 7:16:22,197,"1325T1A1-1083",5,73.49000,,,,,0,"core  might be -1023, not -1083",0,0
3165,"Davis",12101,"3D","not yet scanned",,197,"1325T4E3-6",5,265.79000,,,,,0,"mixed up with 1325T4E2-6",0,1
3166,"Davis",12102,"3D","not yet scanned",,197,"1325T8B4-7",5,2.55000,,,,,0,"stemmed ppt (gap in orbits)",0,1
3167,"Davis",12103,"3D","Processed",6/21/2021 7:17:48,197,"1325T8B2-12",5,49.95000,,,,,0,"core",0,0
3168,"Davis",12104,"3D","Processed",6/21/2021 7:19:14,254,"1693T8C2-1",5,11.11000,,,,,0,"point base",0,1
3169,"Davis",12105,"3D","Processed",11/23/2021 15:51:38,254,"1693T7B5-1",5,52.69000,,,,,0,"complete point (has extra scans in PSAL 12148) knife?",0,1
3170,"Davis",12106,"3D","Processed",6/21/2021 7:22:37,254,"1693T11D3-1",5,24.21000,,,,,0,"flake tool",0,0
3171,"Davis",12107,"3D","Processed",6/21/2021 7:24:05,255,"1906T2A1-1",5,42.19000,,,,,0,"pristine point shape, but lots of mineralization (rough surface)",0,1
3172,"Davis",12108,"3D","Processed",6/21/2021 7:25:23,256,"FGUC6-1",5,7.31000,,,,,0,"point base using bogus ID",0,1
3173,"Davis",12109,"3D","Processed",6/21/2021 7:26:47,257,"1507T1A1-1",,25.52000,,,,,0,"underwater flake",0,0
3174,"Davis",12110,"3D","Processed",6/21/2021 7:28:14,41,"1127T139A-L9",5,173.06000,,,,,0,"overhanging core bad in GLiMR . scale estimated based on density of 2.75  (cat number issue)",0,0
3175,"Davis",12111,"3D","Processed",6/21/2021 7:29:39,197,"1325T101A1-278",5,94.47000,,,,,0,"core",0,0
3176,"Davis",12112,"3D","Processed",6/21/2021 7:31:06,41,"1127T13U14C-1",5,192.19000,,,,,0,"core",0,0
3177,"Davis",12113,"3D","Processed",6/21/2021 7:32:33,197,"1325T4A2-6",5,165.23000,,,,,0,"core",0,0
3178,"Davis",12114,"3D","Processed",6/21/2021 7:33:59,197,"1325T1A1-1039",5,49.03000,,,,,0,"flake",0,0
3179,"Davis",12115,"3D","Processed",6/21/2021 7:35:25,197,"1325T1A1-1020",5,96.27000,,,,,0,"core",0,0
3180,"Davis",12116,"3D","Processed",6/21/2021 7:36:51,197,"1325T1A1-1004",5,221.25000,,,,,0,"core",0,0
3181,"Davis",12117,"3D","Processed",6/21/2021 7:38:15,197,"1325T1A1-1036",5,48.03000,,,,,0,"core flake",0,0
3182,"Davis",12118,"3D","Processed",6/21/2021 7:39:42,197,"1325T1A1-1040",5,22.05000,,,,,0,"core flake",0,0
3183,"Davis",12119,"3D","Processed",6/21/2021 7:41:07,197,"1325T1A1-1038",5,22.72000,,,,,0,"core flake",0,0
3184,"Davis",12120,"3D","Processed",6/21/2021 7:42:31,197,"1325T1A1-1037",5,21.36000,,,,,0,"core flake",0,0
3185,"Davis",12121,"3D","Fails",,41,"1127T10Z36-4",5,371.49000,,,,,0,"core (problem model with holes)",0,0
3186,"Davis",12122,"3D","Processed",6/21/2021 7:46:47,41,"1127T12H7-9",5,,,,,,0,"core",0,0
3187,"Davis",12123,"3D","Processed",6/21/2021 7:48:14,41,"1127T13B12-1",5,44.26000,,,,,0,"biface",0,1
3188,"Davis",12124,"3D","Processed",6/21/2021 7:49:40,197,"1325T8A3-1",5,204.56000,,,,,0,"core",0,0
3189,"Davis",12125,"3D","Processed",6/21/2021 7:51:06,197,"1325T8B3-1",5,103.04000,,,,,0,"not 1325T8B1-3 which is separate point",0,1
3190,"Davis",12126,"3D","Processed",6/21/2021 7:52:32,197,"1325T8B3-10",5,14.33000,,,,,0,"flake",0,0
3191,"Davis",12127,"3D","Processed",6/21/2021 7:53:57,197,"1325T8B3-12",5,37.90000,,,,,0,"flake",0,0
3192,"Davis",12128,"3D","Processed",6/21/2021 7:55:21,197,"1325T8B3-19",5,45.65000,,,,,0,"Core",0,0
3193,"Davis",12129,"3D","Processed",6/21/2021 7:56:48,197,"1325T8B3-2",5,51.11000,,,,,0,"flake",0,0
3194,"Davis",12130,"3D","Processed",6/21/2021 7:58:14,197,"1325T8B3-6",5,55.92000,,,,,0,"Core",0,0
3195,"Davis",12131,"3D","Processed",6/21/2021 7:59:41,254,"1693T9C8-1",5,16.63000,,,,,0,"flake",0,0
3196,"Davis",12132,"3D","not yet scanned",,253,"1720T11A7-1",5,253.37000,,,,,0,,0,1
3197,"Davis",12133,"3D","Processed",6/21/2021 8:01:06,253,"1720T1A1-4",5,357.35000,,,,,0,"flake",0,0
3198,"Davis",12134,"3D","not yet scanned",,161,"1001-3",5,,,,,,0,"missing metadata",0,1
3199,"Davis",12135,"3D","not yet scanned",,161,"5869-54",5,,,,,,0,"missing metadata  O1C1P5, O1C1P11 dbl ++",0,1
3200,"Davis",12136,"3D","not yet scanned",,161,"6021-1",5,,,,,,0,"missing metadata  O1C1P5 O1C2P8 O1C2P15 O2C1P12 O2C2P9",0,1
3201,"Davis",12137,"3D","not yet scanned",,161,"6409-1",5,,,,,,0,"missing metadata  O2C2 orbit clip at base?",0,1
3202,"Davis",12138,"3D","Processed",6/21/2021 8:02:33,197,"1325T8B3-16",5,,,,,,0,"missing metadata  need weight",0,1
3203,"Davis",12139,"3D","not yet scanned",,,"HG_CORE1",,,,,,,0,"missing metadata",0,1
3204,"Nyers",12520,"3D","Processed",6/21/2021 8:59:01,258,"18_64_4",,12.60000,3,,,"Rel",0,"was 12140 China Lake ppt from CA grad student via Nyers.  'Lake Mohave' style  Has Nyers XRF.   LGD has data release",0,1
3205,"Hanvey",12532,"3D","Processed",6/21/2021 9:16:13,259,"270-1",,9.40000,20,,,,0,"was 12141 Vanessa Henvey. University of Kentucky PhD student St. Genevieve chert. Caliper: 47.6 mm x 31.6 mm x 6.4 mm",0,1
3206,"Nyers",12521,"3D","Processed",6/21/2021 9:00:28,258,"18_64_3",4,,1,,,"Rel",0,"was 12142 China Lake ppt from CA grad student via Nyers.  'Lake Mohave' style  Has Nyers XRF.   LGD has data release",0,1
3207,"Nyers",12522,"3D","Processed",6/21/2021 9:01:55,258,"18-64_6",,,1,,,"Rel",0,"was 12143 China Lake ppt from CA grad student via Nyers.  'WST' style  Has Nyers XRF.   LGD has data release",0,1
3208,"Nyers",12523,"3D","Processed",6/21/2021 9:03:22,258,"18_64_13",4,,1,,,"Rel",0,"was 12144 China Lake ppt from CA grad student via Nyers.  'Silver Lake' style  Has Nyers XRF.   LGD has data release",0,1
3209,"Nyers",12524,"3D","Processed",6/21/2021 9:04:49,258,"18_64_15",4,,1,,,"Rel",0,"was 12145 China Lake ppt from CA grad student via Nyers.  'Silver Lake' style  Has Nyers XRF.   LGD has data release",0,1
3210,"Nyers",12525,"3D","Processed",6/21/2021 9:06:13,258,"18_64_22",,,1,,,"Rel",0,"was 12146 China Lake ppt from CA grad student via Nyers.  ovate style  Has Nyers XRF.   LGD has data release",0,1
3211,"Davis",12140,"3D","Processed",6/21/2021 8:03:59,197,"1325T8B1-3",5,,,,,,0,"was 12153 missing metadata need weight",0,1
3212,"Davis",12141,"3D","not yet scanned",,254,"1693T7X789-1",5,52.69000,,,,,0,"was 12154 extra scans of 12105  ***photoscan images may need renumber**",0,1
3213,"Davis",1574,"3D","Processed",6/20/2021 23:28:36,11,"73-20204",,3.53000,,,"10IH73-20204",,0,"Tip slightly broken. Unit D NE Lv 15. Rn 21651",0,1
3214,"Davis",1575,"3D","Processed",6/20/2021 23:30:02,11,"73-22641",,7.12000,,,"10IH73-22641",,0,"Distal(?) end fragment. Unit E NW Lv 14. Rn 22355",0,1
3215,"Davis",1576,"3D","Processed",6/20/2021 23:31:24,11,"73-27119",,13.83000,,,"10IH73-27119",,0,"Proximal end fragment. Unit F SE Lv 15. Rn 15584",0,1
3216,"Davis",1577,"3D","Processed",6/20/2021 23:32:49,11,"73-30122",4,7.01000,,,"10IH73-30122",,0,"Base slightly broken. F59 Unit S Lv 14",1,1
3217,"Davis",1578,"3D","Processed",6/20/2021 23:34:12,11,"73-32991",,7.66000,,,"10IH73-32991",,0,"Proximal end fragment. Unit E NE Lv 17. Rn 31057",0,1
3218,"Davis",1579,"3D","Processed",6/20/2021 23:35:39,11,"73-34408",3,2.38000,,,"10IH73-34408",,0,"Found within 1/8"" screen. Unit 6 Lv1",0,1
3219,"Davis",1580,"3D","Processed",6/20/2021 23:37:03,11,"73-34525",3,1.16000,,,"10IH73-34525",,0,"Found within 1/8"" screen. Unit 7 Lv2. Two broken halves pieced together.",0,1
3220,"Davis",1581,"3D","Processed",6/20/2021 23:38:33,11,"73-34553",3,3.70000,,,"10IH73-34553",,0,"Base slightly broken. Found within 1/8"" screen. Unit 9 Lv 2",0,1
3221,"Davis",1582,"3D","Processed",6/20/2021 23:40:02,11,"73-34634",3,4.07000,,,"10IH73-34634",,0,"Base slightly broken. Found within 1/8"" screen. Unit 9 Lv 4",0,1
3222,"Davis",1583,"3D","Processed",6/20/2021 23:41:25,11,"73-34694",,3.35000,,,"10IH73-34694",,0,"Midsection fragment. Found within 1/8"" screen. Unit 9 Lv 5",0,1
3223,"Davis",1584,"3D","Processed",6/20/2021 23:42:53,11,"73-34722",3,4.26000,,,"10IH73-34722",,0,"Found within 1/8"" screen. Unit 2 Lv2",0,1
3224,"Davis",1585,"3D","Processed",6/20/2021 23:44:19,11,"73-34831",,4.01000,,,"10IH73-34831",,0,"Found within 1/8"" screen. Unit 7 Lv6",0,1
3225,"Davis",1586,"3D","Processed",6/20/2021 23:45:43,11,"73-36387",,4.97000,,,"10IH73-36387",,0,"Tip fragment. Unit D SW Lv 18. RN 28298",0,1
3226,"Davis",1587,"3D","Processed",6/20/2021 23:47:07,11,"73-39064",3,4.17000,,,"10IH73-39064",,0,"Unit F SW Lv 16. K1205",0,1
3227,"Davis",1588,"3D","Processed",6/20/2021 23:48:33,11,"73-55571",4,6.71000,,,"10IH73-55571",,0,"RN 49294 from F112. Side 2 needs rescan due to extensive editing of bumps present from calcium carbonate on PPT.",1,1
3228,"Davis",1589,"3D","Processed",6/20/2021 23:49:59,11,"73-56216",2,5.55000,,,"10IH73-56216",,0,"Found within 1/8"" screen. Unit 10 Lv 1",0,1
3229,"Davis",1590,"3D","Processed",6/20/2021 23:51:22,11,"73-56217",2,2.32000,,,"10IH73-56217",,0,"Found within 1/8"" screen. Unit 10 Lv 1",0,1
3230,"Davis",1591,"3D","Processed",6/20/2021 23:52:48,11,"73-56218",2,8.09000,,,"10IH73-56218",,0,"Found within 1/8"" screen. Unit 10 Lv 1",0,1
3231,"Davis",1592,"3D","Processed",6/20/2021 23:54:15,11,"73-56219",2,4.81000,,,"10IH73-56219",,0,"Found within 1/8"" screen. Unit 10 Lv 1     Bizarre: Added side notches to stemmed point",0,1
3232,"Davis",1593,"3D","Processed",6/20/2021 23:55:44,11,"73-56220",2,2.21000,,,"10IH73-56220",,0,"Found within 1/8"" screen. Unit 10 Lv 1",0,1
3233,"Davis",1594,"3D","Processed",6/20/2021 23:57:09,11,"73-57855",,1.28000,,,"10IH73-57855",,0,"Basal-notched base fragment. Unit E SE Lv 14. Rn 9194",0,1
3234,"Davis",1595,"3D","Processed",6/20/2021 23:58:32,11,"73-6214",3,9.52000,,,"10IH73-6214",,0,"Distal fragment. Unit C SE Lv 3. Rn 10",0,1
3235,"Davis",1596,"3D","Processed",6/20/2021 23:59:58,11,"73-17433",3,16.16000,,,"10IH73-17433",,0,"Distal end fragment. Unit G SW Lv 14. RN 10670",0,1
3236,"Davis",1597,"3D","Processed",6/21/2021 0:01:17,11,"73-21759",,0.57000,,,"10IH73-21759",,0,"Base fragment. Unit K Lv 5",0,1
3238,"Davis",1598,"3D","Processed",6/21/2021 0:02:46,11,"73-25311",3,3.63000,,,"10IH73-25311",,0,"Mostly complete side-notched point. Unit N SE Lv 2",0,1
3239,"Davis",1599,"3D","Processed",6/21/2021 0:04:11,11,"73-29305",3,8.96000,,,"10IH73-29305",,0,"Proximal end fragment. Unit I SW Lv 18. RN 17119",0,1
3240,"Davis",1600,"3D","Processed",6/21/2021 0:05:35,11,"73-33488",,19.25000,,,"10IH73-33488",,0,"Base or tip fragment. Unit K NW Lv 8. RN 26971",0,1
3241,"Davis",1601,"3D","Processed",6/21/2021 0:07:04,11,"73-39151",3,3.10000,,,"10IH73-39151",,0,"Unit G SE Lv 19. Rn 29432",0,1
3242,"Davis",1602,"3D","Processed",6/21/2021 0:08:30,11,"73-48345",3,0.64000,,,"10IH73-48345",,0,"Base fragment. Unit N NE Lv 10. RN 52782",0,1
3243,"Davis",1603,"3D","Processed",6/21/2021 0:09:57,11,"73-51643",3,15.12000,,,"10IH73-51643",,0,"Mostly complete. Unit N NE Lv 12. RN 54264",0,1
3244,"Davis",1604,"3D","Processed",6/21/2021 0:11:22,11,"73-24063",3,7.34000,,,"10IH73-24063",,0,"Proximal end fragment. Unit F SW Lv 14. Rn 13930",0,1
3245,"Davis",1605,"3D","Processed",6/21/2021 0:12:45,11,"73-57219",,9.00000,,,"10IH73-57219",,0,"Unit F SW Lv 11. Rn 1701",0,1
3246,"Davis",1606,"3D","Processed",6/21/2021 0:14:11,11,"73-34221",3,7.21000,,,"10IH73-34221",,0,"Unit W Lv 2. RN 27008",0,1
3247,"Davis",1607,"3D","Processed",6/21/2021 0:15:34,11,"73-34387",,7.65000,,,"10IH73-34387",,0,"Proximal end fragment. Unit Q Lv 4",0,1
3248,"Davis",1608,"3D","Processed",6/21/2021 0:17:00,11,"73-24605",,3.13000,,,"10IH73-24605",,0,"Proximal end fragment. Unit Q SW Lv 1. RN 14533",0,1
3249,"Davis",1609,"3D","Processed",6/21/2021 0:18:24,11,"73-24535",,5.50000,,,"10IH73-24535",,0,"Distal end fragment. Unit Q SW Lv 1. RN 14427",0,1
3250,"Davis",1610,"3D","Processed",6/21/2021 0:19:47,11,"73-34517",,3.68000,,,"10IH73-34517",,0,"Proximal end fragment. Unit Z Lv 2",0,1
3251,"Davis",1611,"3D","Processed",6/21/2021 0:21:10,11,"73-34270",,4.31000,,,"10IH73-34270",,0,"Proximal end fragment. Unit Y Lv 2",0,1
3252,"Davis",1612,"3D","Processed",6/21/2021 0:22:31,11,"73-34494",4,1.58000,,,"10IH73-34494",,0,"Base fragment. Unit 4 Lv 1",1,1
3253,"Davis",1613,"3D","Processed",6/21/2021 0:23:55,11,"73-59014",3,2.03000,,,"10IH73-59014",,0,"Mostly complete stemmed point. Unit B NW Lv 17. Rn 5596",0,1
3254,"Davis",1614,"3D","Processed",6/21/2021 0:25:19,11,"73-340",3,3.82000,,,"10IH73-340",,0,"Mostly compelte foliate point. Unit A quad/level currently unknown.",0,1
3255,"Davis",1615,"3D","Processed",6/21/2021 0:26:41,11,"73-203",3,1.93000,,,"10IH73-203",,0,"Unit A SE Lv 4",0,1
3256,"Davis",1616,"3D","Processed",6/21/2021 0:28:05,11,"73-10930",3,2.56000,,,"10IH73-10930",,0,"Mostly complete foliate point. Unit G SE Lv 14",0,1
3257,"Davis",1617,"3D","Processed",6/21/2021 0:29:31,11,"73-59013",3,2.54000,,,"10IH73-59013",,0,"Unit H SW Lv 16. Rn 7264",0,1
3258,"Davis",1618,"3D","Processed",6/21/2021 0:30:54,11,"73-18052",3,2.54000,,,"10IH73-18052",,0,"Mostly complete PPT. Unit B NW Lv 19. Rn 20389",0,1
3259,"Davis",1619,"3D","Processed",6/21/2021 0:32:17,11,"73-5695",3,0.52000,,,"10IH73-5695",,0,"Base fragment. Unit H NE Lv 3",0,1
3260,"Davis",1620,"3D","Processed",6/21/2021 0:33:41,11,"73-259",3,2.98000,,,"10IH73-259",,0,"Unit A - other information currently not available",0,1
3261,"Davis",1621,"3D","Processed",6/21/2021 0:35:08,11,"73-5709",,0.86000,,,"10IH73-5709",,0,"Partially complete. Unit J SW Lv 1",0,1
3262,"Davis",1622,"3D","Processed",6/21/2021 0:36:31,11,"73-13197",3,2.56000,,,"10IH73-13197",,0,"Unit B SE Lv 17. RN 2404",0,1
3263,"Davis",1623,"3D","Processed",6/21/2021 0:37:53,11,"73-9687",3,0.73000,,,"10IH73-9687",,0,"Unit B SW Lv 12",0,1
3264,"Davis",1624,"3D","Processed",6/21/2021 0:39:15,11,"73-5812",,4.38000,,,"10IH73-5812",,0,"Base fragment. Unit G NW Lv 2",0,1
3265,"Davis",1625,"3D","Processed",6/21/2021 0:40:38,11,"73-220",0,1.53000,,,"10IH73-220",,0,"Unit A SW Lv 5",0,1
3266,"Davis",1626,"3D","Processed",6/21/2021 0:42:07,11,"73-9379",3,2.09000,,,"10IH73-9379",,0,"Unit C NE Lv 16. RN 735",0,1
3267,"Davis",1627,"3D","Processed",6/21/2021 0:43:31,11,"73-253",,3.13000,,,"10IH73-253",,0,"Unit A NW Lv 6",0,1
3268,"Davis",1628,"3D","Processed",6/21/2021 0:44:54,11,"73-28260",,22.49000,,,"10IH73-28260",,0,"Biface proximal end fragment. Unit E SW Lv 15. RN 16395",0,1
3269,"Davis",1629,"3D","Processed",6/21/2021 0:46:18,11,"73-6516",,2.99000,,,"10IH73-6516",,0,"Proximal end fragment. Unit H NE Lv 4. RN 61",0,1
3270,"Davis",1630,"3D","Processed",6/21/2021 0:47:40,11,"73-22036",3,0.50000,,,"10IH73-22036",,0,"Side-notched point. Unit K SE Lv 1",0,1
3271,"Davis",1631,"3D","Processed",6/21/2021 0:49:04,11,"73-256",,3.86000,,,"10IH73-256",,0,"Partially complete Proximal fragment. Unit A level information currently unknown",0,1
3272,"Davis",1632,"3D","Processed",6/21/2021 0:50:31,11,"73-5989",2,2.14000,,,"10IH73-5989",,0,"Side-notched. Unit B SE Lv 3",0,1
3273,"Davis",1633,"3D","Processed",6/21/2021 0:51:53,11,"73-7451",,2.24000,,,"10IH73-7451",,0,"Base fragment. Unit C SE Lv 7. RN 128",0,1
3274,"Davis",1634,"3D","Processed",6/21/2021 0:53:17,11,"73-7206",,5.23000,,,"10IH73-7206",,0,"Mostly complete. Unit C SW Lv 5. RN 88",0,1
3275,"Davis",1635,"3D","Processed",6/21/2021 0:54:43,11,"73-57180",3,3.11000,,,"10IH73-57180",,0,"Unit F SE Lv 9. RN 902",0,1
3276,"Davis",1636,"3D","Processed",6/21/2021 0:56:08,11,"73-59026",,3.23000,,,"10IH73-59026",,0,"Partially complete distal fragment. Unit B SW Lv 18. RN 7811",0,1
3277,"Davis",1637,"3D","Processed",6/21/2021 0:57:31,11,"73-8497",,1.23000,,,"10IH73-8497",,0,"Base fragment. Unit I NW Lv 16. RN 195",0,1
3278,"Davis",1638,"3D","Processed",6/21/2021 0:58:54,11,"73-8850",3,5.69000,,,"10IH73-8850",,0,"Unit and level currently unknown. RN 4910",0,1
3279,"Davis",1639,"3D","Processed",6/21/2021 1:00:22,11,"73-644",3,4.00000,,,"10IH73-644",,0,"Unit A SW Level 14",0,1
3280,"Davis",1640,"3D","Processed",6/21/2021 1:01:53,11,"73-59019",3,2.99000,,,"10IH73-59019",,0,"Unit J SE Level 18",0,1
3281,"Davis",1641,"3D","Processed",6/21/2021 1:03:16,11,"73-139",,1.11000,,,"10IH73-139",,0,"Unit A NW Level 3",0,1
3282,"Davis",1642,"3D","Processed",6/21/2021 1:04:45,11,"73-636",4,10.58000,,,"10IH73-636",,0,"Partially complete stemmed point. Unit A SW Level 14",1,1
3283,"Davis",1643,"3D","Processed",6/21/2021 1:06:15,11,"73-13581",3,2.96000,,,"10IH73-13581",,0,"Unit B SW Level 17",0,1
3284,"Davis",1644,"3D","Processed",6/21/2021 1:07:43,11,"73-642",4,17.00000,,,"10IH73-642",,0,"Partially complete stemmed point. Unit A SW Level 13. Hole on blade face is a small crystal pocket.",0,1
3285,"Davis",1645,"3D","Processed",6/21/2021 1:09:12,11,"73-21214",3,1.96000,,,"10IH73-21214",,0,"Unit K Level 4",0,1
3286,"Davis",1646,"3D","Processed",6/21/2021 1:10:41,11,"73-11797",3,2.03000,,,"10IH73-11797",,0,"Unit C NE Lv 17. RN 5328",0,1
3287,"Davis",1647,"3D","Processed",6/21/2021 1:12:05,11,"73-819",3,1.93000,,,"10IH73-819",,0,"Unit A Level 9",0,1
3288,"Davis",1648,"3D","Processed",6/21/2021 1:13:34,11,"73-837",,3.97000,,,"10IH73-837",,0,"Proximal end fragment. Unit A SW Level 10",0,1
3289,"Davis",1649,"3D","Processed",6/21/2021 1:14:57,11,"73-5713",,6.93000,,,"10IH73-5713",,0,"Proximal end fragment. Unit I NE Level 2",0,1
3290,"Davis",1650,"3D","Processed",6/21/2021 1:16:20,11,"73-5992",3,0.30000,,,"10IH73-5992",,0,"Side-notched base fragment. Unit B SE Level 3",0,1
3291,"Davis",1651,"3D","Processed",6/21/2021 1:17:42,11,"73-47706",,1.46000,,,"10IH73-47706",,0,"Distal end fragment. Unit N NW Level 10. RN 52479",0,1
3292,"Davis",1652,"3D","Processed",6/21/2021 1:19:09,11,"73-26131",3,2.15000,,,"10IH73-26131",,0,"Broken base. Unit K SW Level 7. RN 14910",0,1
3293,"Davis",1653,"3D","Processed",6/21/2021 1:20:31,11,"73-21119",,2.75000,,,"10IH73-21119",,0,"Base fragment. Unit C SW Level 16. RN 12746",0,1
3294,"Davis",1654,"3D","Processed",6/21/2021 1:21:58,11,"73-31574",4,10.22000,,,"10IH73-31574",,0,"Base fragment. Unit G SE Lv 18. RN 30115",0,1
3296,"Davis",1655,"3D","Processed",6/21/2021 1:23:23,11,"73-29108",3,1.87000,,,"10IH73-29108",,0,"Unit E NE Level 15. RN 17010",0,1
3297,"Davis",1656,"3D","Processed",6/21/2021 1:24:50,11,"73-59025",4,4.59600,,,"10IH73-59025",,0,"Unit 18 Lv unknown. RN 40268",1,1
3298,"Davis",1657,"3D","Processed",6/21/2021 1:26:16,11,"73-28716",3,1.82000,,,"10IH73-28716",,0,"Unit E NE Lv 15. RN 24662",0,1
3299,"Davis",1658,"3D","Processed",6/21/2021 1:27:40,11,"73-19141",,6.49000,,,"10IH73-19141",,0,"Unit H NE Lv 17. RN 21046",0,1
3300,"Nyers",12526,"3D","Processed",6/21/2021 9:07:38,258,"18_64_23",4,,1,,,"Rel",0,"was 12147 China Lake ppt from CA grad student via Nyers.  ovate style  Has Nyers XRF.   LGD has data release",0,1
